date,time,volume,open,close,min,max
03/29/2012,08:51:01,154.75,1.33274,1.332785,1.33262,1.332795
03/29/2012,08:52:01,223.28,1.332765,1.33256,1.332415,1.3328
03/29/2012,08:53:01,212.85,1.332565,1.332835,1.332545,1.332835
03/29/2012,08:54:01,195.15,1.3328,1.33248,1.33248,1.33281
03/29/2012,08:55:01,225.75,1.33248,1.33249,1.332385,1.33271
03/29/2012,08:56:01,244.35,1.332495,1.332555,1.33245,1.332555
03/29/2012,08:57:01,264.37,1.332565,1.332105,1.332045,1.332565
03/29/2012,08:58:01,166.54,1.33209,1.33225,1.33195,1.332275
03/29/2012,08:59:01,255.93,1.33226,1.332,1.331955,1.332275
03/29/2012,09:00:01,217.45,1.33198,1.331915,1.331855,1.33203
03/29/2012,09:01:01,186.77,1.33188,1.331565,1.33155,1.331965
03/29/2012,09:02:01,289.69,1.33153,1.33145,1.33123,1.33154
03/29/2012,09:03:01,305.65,1.33145,1.331515,1.33135,1.331575
03/29/2012,09:04:01,194.02,1.331495,1.33148,1.331425,1.33157
03/29/2012,09:05:01,223.67,1.331475,1.33122,1.331205,1.331485
03/29/2012,09:06:01,396.84,1.331215,1.3304,1.330065,1.331235
03/29/2012,09:07:01,447.18,1.33043,1.330315,1.32987,1.33043
03/29/2012,09:08:01,400.86,1.33029,1.33027,1.33011,1.330415
03/29/2012,09:09:01,409.17,1.33026,1.32988,1.32969,1.33029
03/29/2012,09:10:01,315.49,1.32988,1.32958,1.3294,1.32988
03/29/2012,09:11:01,302.48,1.32958,1.329675,1.32958,1.329855
03/29/2012,09:12:01,332.85,1.32966,1.33015,1.329615,1.33019
03/29/2012,09:13:01,432.6,1.330135,1.32998,1.32987,1.33016
03/29/2012,09:14:01,284.77,1.32994,1.330195,1.329885,1.330195
03/29/2012,09:15:01,353.77,1.33021,1.33039,1.3301,1.330465
03/29/2012,09:16:01,300.54,1.33039,1.330235,1.330175,1.330605
03/29/2012,09:17:01,378.84,1.33024,1.330145,1.32979,1.33047
03/29/2012,09:18:01,313.25,1.330135,1.32999,1.32987,1.3302
03/29/2012,09:19:01,233.69,1.329995,1.330115,1.329995,1.33036
03/29/2012,09:20:01,296.07,1.330105,1.3301,1.32986,1.330125
03/29/2012,09:21:01,436.97,1.330095,1.32898,1.32877,1.330095
03/29/2012,09:22:01,423.56,1.328985,1.32927,1.328765,1.32931
03/29/2012,09:23:01,278.72,1.329255,1.329145,1.329065,1.329385
03/29/2012,09:24:01,333.6,1.32914,1.32886,1.32876,1.329195
03/29/2012,09:25:01,375.37,1.328785,1.329125,1.328625,1.329125
03/29/2012,09:26:01,313.77,1.32913,1.328655,1.328445,1.32913
03/29/2012,09:27:01,287.51,1.32863,1.32883,1.32858,1.328885
03/29/2012,09:28:01,298.21,1.328835,1.32892,1.32866,1.329025
03/29/2012,09:29:01,267.89,1.328925,1.329285,1.32892,1.32932
03/29/2012,09:30:01,398.45,1.32928,1.328665,1.32834,1.329285
03/29/2012,09:31:01,305.55,1.32867,1.328645,1.328505,1.32877
03/29/2012,09:32:01,216.07,1.328625,1.32884,1.328495,1.328845
03/29/2012,09:33:01,246.83,1.32883,1.32909,1.32875,1.3291
03/29/2012,09:34:01,247.86,1.32913,1.3292,1.329005,1.329235
03/29/2012,09:35:01,236.67,1.32921,1.329185,1.329115,1.329445
03/29/2012,09:36:01,281.95,1.329195,1.32895,1.32882,1.32931
03/29/2012,09:37:01,280.56,1.328955,1.32937,1.32881,1.329385
03/29/2012,09:38:01,306.19,1.329365,1.32929,1.329285,1.32947
03/29/2012,09:39:01,266.11,1.32931,1.32938,1.328985,1.329385
03/29/2012,09:40:01,220.41,1.32937,1.328965,1.328965,1.32937
03/29/2012,09:41:01,235.89,1.328985,1.329105,1.32898,1.32926
03/29/2012,09:42:01,262.79,1.329105,1.32894,1.32878,1.329115
03/29/2012,09:43:01,273.34,1.328975,1.328565,1.328565,1.32902
03/29/2012,09:44:01,396.52,1.328565,1.32816,1.32804,1.32858
03/29/2012,09:45:01,418.08,1.32817,1.32825,1.32776,1.32827
03/29/2012,09:46:01,311.02,1.328255,1.32828,1.328055,1.328305
03/29/2012,09:47:01,200.79,1.328265,1.32851,1.328245,1.32852
03/29/2012,09:48:01,204.17,1.32851,1.328365,1.32829,1.328515
03/29/2012,09:49:01,251.84,1.328365,1.32846,1.32826,1.328495
03/29/2012,09:50:01,371.14,1.32846,1.327445,1.32734,1.32846
03/29/2012,09:51:01,333.56,1.327405,1.32758,1.32739,1.327755
03/29/2012,09:52:01,336.24,1.32756,1.32761,1.32742,1.327855
03/29/2012,09:53:01,258.59,1.327625,1.327965,1.327565,1.328065
03/29/2012,09:54:01,317.85,1.32791,1.3278,1.32778,1.328025
03/29/2012,09:55:01,311.3,1.32782,1.327705,1.32761,1.32796
03/29/2012,09:56:01,258.41,1.32774,1.32798,1.327655,1.32806
03/29/2012,09:57:01,360.6,1.328005,1.328165,1.327995,1.328465
03/29/2012,09:58:01,346.92,1.32818,1.32832,1.328175,1.32867
03/29/2012,09:59:01,284.59,1.32832,1.32825,1.32817,1.32847
03/29/2012,10:00:01,279.33,1.32821,1.32802,1.32789,1.32822
03/29/2012,10:01:01,285.29,1.32802,1.32796,1.32783,1.328115
03/29/2012,10:02:01,318.11,1.327965,1.32808,1.327445,1.32809
03/29/2012,10:03:01,198.83,1.328105,1.32811,1.327965,1.3282
03/29/2012,10:04:01,216.04,1.328105,1.3281,1.32796,1.328195
03/29/2012,10:05:01,230.76,1.328105,1.32858,1.328025,1.3286
03/29/2012,10:06:01,195.14,1.328595,1.3284,1.32831,1.328595
03/29/2012,10:07:01,319.83,1.3284,1.32837,1.32837,1.32866
03/29/2012,10:08:01,199.63,1.32838,1.328455,1.32824,1.328575
03/29/2012,10:09:01,213.44,1.328465,1.328435,1.328275,1.32856
03/29/2012,10:10:01,300.08,1.32846,1.328375,1.328345,1.328525
03/29/2012,10:11:01,198.22,1.32836,1.32845,1.32835,1.328465
03/29/2012,10:12:01,264.2,1.328435,1.32805,1.32791,1.328465
03/29/2012,10:13:01,291.04,1.328055,1.32826,1.32789,1.32836
03/29/2012,10:14:01,220.45,1.32826,1.328045,1.328045,1.32826
03/29/2012,10:15:01,326.85,1.328045,1.328075,1.32785,1.328145
03/29/2012,10:16:01,273.35,1.328085,1.32847,1.328085,1.32859
03/29/2012,10:17:01,199.19,1.32842,1.32869,1.32838,1.32869
03/29/2012,10:18:01,216.52,1.3287,1.32865,1.328575,1.32891
03/29/2012,10:19:01,193.28,1.328645,1.32877,1.328585,1.32884
03/29/2012,10:20:01,230.75,1.32876,1.328595,1.32855,1.32885
03/29/2012,10:21:01,224.55,1.3286,1.32874,1.328495,1.328775
03/29/2012,10:22:01,107.19,1.32873,1.32859,1.328555,1.328735
03/29/2012,10:23:01,208.74,1.32857,1.328545,1.328405,1.32869
03/29/2012,10:24:01,191.3,1.328555,1.32863,1.32854,1.32877
03/29/2012,10:25:01,195.55,1.32864,1.32858,1.328445,1.328735
03/29/2012,10:26:01,143.2,1.32857,1.32863,1.32857,1.328755
03/29/2012,10:27:01,228.74,1.32857,1.32874,1.32852,1.32877
03/29/2012,10:28:01,181.58,1.328735,1.328775,1.328635,1.32879
03/29/2012,10:29:01,234.41,1.328775,1.32877,1.32876,1.32897
03/29/2012,10:30:01,182.66,1.32876,1.328435,1.328435,1.32876
03/29/2012,10:31:01,241.86,1.32844,1.328265,1.32815,1.32846
03/29/2012,10:32:01,150.97,1.32827,1.328395,1.328255,1.328395
03/29/2012,10:33:01,189.1,1.32839,1.32858,1.328375,1.32865
03/29/2012,10:34:01,118.43,1.32858,1.32858,1.32857,1.328665
03/29/2012,10:35:01,141.96,1.32857,1.32856,1.328455,1.32866
03/29/2012,10:36:01,159.09,1.32856,1.32864,1.32844,1.32868
03/29/2012,10:37:01,130.38,1.32865,1.328675,1.328625,1.32875
03/29/2012,10:38:01,243.58,1.32868,1.328465,1.328325,1.32869
03/29/2012,10:39:01,206.69,1.328455,1.32841,1.32832,1.32852
03/29/2012,10:40:01,196.99,1.328415,1.32809,1.328075,1.328445
03/29/2012,10:41:01,221.92,1.3281,1.328125,1.32804,1.328265
03/29/2012,10:42:01,240.72,1.328125,1.327965,1.327875,1.328125
03/29/2012,10:43:01,194.35,1.32797,1.32793,1.32774,1.327985
03/29/2012,10:44:01,239.55,1.32793,1.3281,1.32784,1.328245
03/29/2012,10:45:01,217.31,1.32808,1.32825,1.32806,1.32837
03/29/2012,10:46:01,241.28,1.32825,1.32814,1.328095,1.32826
03/29/2012,10:47:01,279.27,1.328145,1.328115,1.328015,1.32821
03/29/2012,10:48:01,266.09,1.328115,1.328195,1.32805,1.328245
03/29/2012,10:49:01,201.7,1.328185,1.32838,1.32816,1.328465
03/29/2012,10:50:01,201.14,1.32837,1.328355,1.3282,1.32837
03/29/2012,10:51:01,196.91,1.328355,1.328565,1.328355,1.32863
03/29/2012,10:52:01,275.25,1.32856,1.328665,1.32849,1.32876
03/29/2012,10:53:01,163.96,1.328665,1.32859,1.32857,1.328675
03/29/2012,10:54:01,116.05,1.32859,1.32845,1.328435,1.328685
03/29/2012,10:55:01,99.68,1.32845,1.32858,1.32836,1.32858
03/29/2012,10:56:01,191.65,1.32858,1.328335,1.32823,1.32858
03/29/2012,10:57:01,166.41,1.328345,1.328225,1.328225,1.32842
03/29/2012,10:58:01,274.57,1.32823,1.32793,1.327915,1.328235
03/29/2012,10:59:01,336.4,1.32791,1.327695,1.32766,1.328015
03/29/2012,11:00:01,385.76,1.32767,1.32745,1.327215,1.327675
03/29/2012,11:01:01,306.69,1.327445,1.32743,1.327385,1.327595
03/29/2012,11:02:01,264.69,1.32742,1.32766,1.32739,1.327825
03/29/2012,11:03:01,169.23,1.32765,1.327775,1.32765,1.327785
03/29/2012,11:04:01,297.03,1.32777,1.32726,1.32726,1.327815
03/29/2012,11:05:01,304.49,1.327245,1.327,1.32685,1.327365
03/29/2012,11:06:01,363.38,1.327,1.327075,1.32689,1.32728
03/29/2012,11:07:01,377.37,1.32707,1.32678,1.326675,1.32707
03/29/2012,11:08:01,334.61,1.326775,1.32687,1.32676,1.327065
03/29/2012,11:09:01,285.81,1.32688,1.32707,1.326745,1.327075
03/29/2012,11:10:01,264.87,1.32707,1.32701,1.32693,1.32716
03/29/2012,11:11:01,248.73,1.327005,1.327115,1.326995,1.32716
03/29/2012,11:12:01,236.23,1.32712,1.327365,1.327065,1.327405
03/29/2012,11:13:01,191.36,1.32738,1.327385,1.327365,1.327565
03/29/2012,11:14:01,241.99,1.32736,1.327555,1.32717,1.327555
03/29/2012,11:15:01,133.62,1.327535,1.327505,1.327445,1.327575
03/29/2012,11:16:01,227.65,1.327505,1.327365,1.32727,1.327515
03/29/2012,11:17:01,168.15,1.327365,1.327665,1.32736,1.32768
03/29/2012,11:18:01,250.22,1.327665,1.327825,1.327565,1.32785
03/29/2012,11:19:01,140.21,1.32783,1.32781,1.327775,1.32798
03/29/2012,11:20:01,249.31,1.327805,1.32766,1.327495,1.327815
03/29/2012,11:21:01,240.59,1.327655,1.32787,1.327545,1.32787
03/29/2012,11:22:01,211.37,1.32787,1.327635,1.32762,1.32793
03/29/2012,11:23:01,245.24,1.32764,1.327755,1.32755,1.32777
03/29/2012,11:24:01,199.6,1.32776,1.32795,1.327755,1.327955
03/29/2012,11:25:01,157.28,1.32795,1.327735,1.327735,1.32797
03/29/2012,11:26:01,137.6,1.32775,1.327775,1.32775,1.327885
03/29/2012,11:27:01,194.08,1.32776,1.327275,1.327225,1.327775
03/29/2012,11:28:01,156.81,1.327295,1.327365,1.327295,1.32744
03/29/2012,11:29:01,273.5,1.327365,1.32777,1.32735,1.327775
03/29/2012,11:30:01,362.26,1.327755,1.32841,1.327755,1.328445
03/29/2012,11:31:01,306.3,1.328415,1.328465,1.328415,1.328665
03/29/2012,11:32:01,208.36,1.32847,1.32839,1.328355,1.328475
03/29/2012,11:33:01,254.27,1.328395,1.328415,1.32826,1.32842
03/29/2012,11:34:01,168.87,1.32841,1.32828,1.32828,1.328425
03/29/2012,11:35:01,156.7,1.328315,1.32849,1.32828,1.32849
03/29/2012,11:36:01,233.41,1.3285,1.32849,1.32839,1.32859
03/29/2012,11:37:01,187.51,1.328495,1.32847,1.328465,1.32859
03/29/2012,11:38:01,193.61,1.32847,1.32864,1.328455,1.32867
03/29/2012,11:39:01,180.78,1.32866,1.328775,1.328545,1.32886
03/29/2012,11:40:01,299.16,1.328785,1.32897,1.32876,1.329115
03/29/2012,11:41:01,233.16,1.32896,1.328865,1.32875,1.32906
03/29/2012,11:42:01,193.45,1.32886,1.328965,1.32875,1.32899
03/29/2012,11:43:01,263.21,1.32897,1.32888,1.32886,1.32907
03/29/2012,11:44:01,177.07,1.328875,1.328645,1.32863,1.328885
03/29/2012,11:45:01,217.49,1.328645,1.32862,1.328605,1.32878
03/29/2012,11:46:01,160.08,1.32867,1.32856,1.32854,1.328675
03/29/2012,11:47:01,176.71,1.32855,1.328545,1.32851,1.32865
03/29/2012,11:48:01,116.95,1.32854,1.32883,1.328525,1.32886
03/29/2012,11:49:01,191.44,1.32883,1.32877,1.328755,1.32896
03/29/2012,11:50:01,194.87,1.328755,1.328675,1.32854,1.328755
03/29/2012,11:51:01,266.15,1.32867,1.328415,1.32837,1.32867
03/29/2012,11:52:01,216.76,1.328415,1.328445,1.328305,1.328525
03/29/2012,11:53:01,89.57,1.32844,1.32842,1.32833,1.32848
03/29/2012,11:54:01,207.99,1.32839,1.32828,1.328255,1.328415
03/29/2012,11:55:01,233.22,1.328275,1.32855,1.328275,1.32878
03/29/2012,11:56:01,207.28,1.32856,1.32854,1.328455,1.3287
03/29/2012,11:57:01,241.11,1.328545,1.328425,1.32835,1.328735
03/29/2012,11:58:01,148.71,1.328425,1.32839,1.328315,1.32844
03/29/2012,11:59:01,195.7,1.328405,1.32825,1.32825,1.32847
03/29/2012,12:00:01,249.24,1.32825,1.32812,1.32801,1.32828
03/29/2012,12:01:01,174.04,1.32812,1.328135,1.32804,1.32821
03/29/2012,12:02:01,230.14,1.32814,1.32794,1.327825,1.32814
03/29/2012,12:03:01,183.49,1.32793,1.327945,1.327825,1.328075
03/29/2012,12:04:01,267.84,1.327945,1.327935,1.327845,1.32816
03/29/2012,12:05:01,236.68,1.327945,1.32785,1.32775,1.32799
03/29/2012,12:06:01,191.27,1.32786,1.327825,1.32776,1.32794
03/29/2012,12:07:01,165.1,1.327885,1.327765,1.327765,1.327935
03/29/2012,12:08:01,181.01,1.32776,1.32764,1.327605,1.32785
03/29/2012,12:09:01,214.47,1.327645,1.32764,1.32763,1.327885
03/29/2012,12:10:01,222.84,1.32763,1.32762,1.32745,1.32764
03/29/2012,12:11:01,287.64,1.32762,1.32735,1.32735,1.32769
03/29/2012,12:12:01,241.49,1.32736,1.32744,1.327235,1.32749
03/29/2012,12:13:01,188.87,1.32744,1.32725,1.32718,1.327455
03/29/2012,12:14:01,337.98,1.327255,1.32699,1.326955,1.327375
03/29/2012,12:15:01,274.05,1.32699,1.32705,1.326975,1.327255
03/29/2012,12:16:01,202.44,1.32704,1.32733,1.32704,1.32734
03/29/2012,12:17:01,121.83,1.327335,1.32735,1.32731,1.32736
03/29/2012,12:18:01,180.23,1.327365,1.32749,1.32734,1.327555
03/29/2012,12:19:01,238.71,1.327485,1.32702,1.326885,1.327495
03/29/2012,12:20:01,265.25,1.32703,1.32713,1.326935,1.32732
03/29/2012,12:21:01,226.69,1.32714,1.327425,1.32714,1.327585
03/29/2012,12:22:01,187.45,1.32743,1.32746,1.327425,1.327525
03/29/2012,12:23:01,284.3,1.32746,1.32719,1.327125,1.327475
03/29/2012,12:24:01,235.25,1.327195,1.326775,1.326745,1.3272
03/29/2012,12:25:01,363.15,1.326745,1.325985,1.325715,1.326745
03/29/2012,12:26:01,342.06,1.326,1.326295,1.32597,1.32649
03/29/2012,12:27:01,331.97,1.3263,1.326365,1.325985,1.326435
03/29/2012,12:28:01,212.81,1.32633,1.32622,1.32618,1.32636
03/29/2012,12:29:01,274.17,1.326215,1.32604,1.32588,1.32622
03/29/2012,12:30:01,398.43,1.326035,1.32597,1.325225,1.326215
03/29/2012,12:31:01,384.01,1.325985,1.325565,1.325435,1.32619
03/29/2012,12:32:01,349.74,1.32557,1.32613,1.325525,1.32613
03/29/2012,12:33:01,328.39,1.32613,1.32662,1.32613,1.326655
03/29/2012,12:34:01,380.29,1.32663,1.326705,1.326395,1.326755
03/29/2012,12:35:01,289,1.326695,1.326715,1.32642,1.32673
03/29/2012,12:36:01,225.48,1.326715,1.326965,1.326685,1.32706
03/29/2012,12:37:01,242.49,1.326985,1.326935,1.326705,1.32704
03/29/2012,12:38:01,262.61,1.32693,1.326575,1.32649,1.326975
03/29/2012,12:39:01,258.55,1.326575,1.327,1.3265,1.327
03/29/2012,12:40:01,355.63,1.32696,1.327065,1.326805,1.327155
03/29/2012,12:41:01,327.6,1.327085,1.327185,1.326895,1.327435
03/29/2012,12:42:01,213.31,1.3272,1.32706,1.32691,1.3272
03/29/2012,12:43:01,263.32,1.327075,1.32671,1.326615,1.327125
03/29/2012,12:44:01,170.17,1.3267,1.3269,1.3267,1.32693
03/29/2012,12:45:01,187.37,1.32691,1.327095,1.326865,1.32713
03/29/2012,12:46:01,246,1.327095,1.327215,1.32709,1.327425
03/29/2012,12:47:01,204.08,1.327215,1.32722,1.32718,1.327405
03/29/2012,12:48:01,198.47,1.327225,1.327395,1.32722,1.327415
03/29/2012,12:49:01,155.41,1.3274,1.32726,1.327235,1.32744
03/29/2012,12:50:01,261.81,1.327205,1.32726,1.326895,1.32726
03/29/2012,12:51:01,220.87,1.327275,1.32704,1.326915,1.327335
03/29/2012,12:52:01,258.65,1.32704,1.326815,1.326745,1.32711
03/29/2012,12:53:01,152.43,1.326805,1.326425,1.3264,1.326805
03/29/2012,12:54:01,206.92,1.326435,1.32664,1.32641,1.32674
03/29/2012,12:55:01,221.25,1.32664,1.327035,1.32664,1.327045
03/29/2012,12:56:01,308.03,1.327035,1.32755,1.32702,1.32755
03/29/2012,12:57:01,210.11,1.327525,1.32724,1.32719,1.327535
03/29/2012,12:58:01,210.58,1.32723,1.327315,1.32713,1.32737
03/29/2012,12:59:01,302.75,1.327315,1.32784,1.32717,1.327895
03/29/2012,13:00:01,293.51,1.327855,1.327795,1.327605,1.32787
03/29/2012,13:01:01,353.46,1.327805,1.32832,1.32778,1.32855
03/29/2012,13:02:01,289.33,1.32833,1.328005,1.327995,1.32854
03/29/2012,13:03:01,224,1.32802,1.32793,1.327915,1.32824
03/29/2012,13:04:01,302.54,1.32794,1.32792,1.327805,1.328085
03/29/2012,13:05:01,277.01,1.32792,1.32811,1.32789,1.32812
03/29/2012,13:06:01,239.56,1.32811,1.328215,1.32801,1.328405
03/29/2012,13:07:01,196.17,1.328215,1.32803,1.327915,1.32822
03/29/2012,13:08:01,233.88,1.32801,1.328,1.32793,1.32804
03/29/2012,13:09:01,322.77,1.328005,1.32776,1.327525,1.32801
03/29/2012,13:10:01,156.41,1.327735,1.32775,1.3277,1.327835
03/29/2012,13:11:01,289.08,1.32774,1.327325,1.32727,1.32774
03/29/2012,13:12:01,242.74,1.32733,1.326925,1.326925,1.32743
03/29/2012,13:13:01,277.05,1.32699,1.32708,1.326875,1.32714
03/29/2012,13:14:01,223.5,1.32708,1.32726,1.32703,1.32735
03/29/2012,13:15:01,249.76,1.32726,1.326975,1.326915,1.32727
03/29/2012,13:16:01,151.71,1.326985,1.327035,1.326795,1.327055
03/29/2012,13:17:01,232.99,1.32701,1.327085,1.326995,1.32731
03/29/2012,13:18:01,302.73,1.32709,1.327915,1.32706,1.32795
03/29/2012,13:19:01,282.55,1.32789,1.32754,1.327515,1.327915
03/29/2012,13:20:01,255.35,1.32754,1.327365,1.32733,1.32764
03/29/2012,13:21:01,173.8,1.32736,1.32732,1.327285,1.32745
03/29/2012,13:22:01,256.39,1.327305,1.32687,1.326835,1.327305
03/29/2012,13:23:01,279.62,1.326885,1.32676,1.326645,1.32701
03/29/2012,13:24:01,335.22,1.326695,1.32686,1.32654,1.32686
03/29/2012,13:25:01,241.05,1.326875,1.326935,1.326845,1.327125
03/29/2012,13:26:01,283.19,1.326945,1.32633,1.32633,1.32704
03/29/2012,13:27:01,312.61,1.32633,1.326535,1.326195,1.32654
03/29/2012,13:28:01,258.59,1.32655,1.32675,1.32655,1.32684
03/29/2012,13:29:01,301.84,1.32676,1.326755,1.326685,1.32695
03/29/2012,13:30:01,319.24,1.326775,1.327105,1.32676,1.327345
03/29/2012,13:31:01,332.42,1.3272,1.3276,1.327025,1.327605
03/29/2012,13:32:01,302.32,1.32761,1.327555,1.32735,1.327635
03/29/2012,13:33:01,304.05,1.32754,1.3275,1.327345,1.327625
03/29/2012,13:34:01,289.04,1.32748,1.32794,1.32734,1.327965
03/29/2012,13:35:01,298.95,1.32793,1.327685,1.32762,1.328055
03/29/2012,13:36:01,272.71,1.32768,1.32759,1.3275,1.327855
03/29/2012,13:37:01,254.53,1.32763,1.3274,1.3274,1.327755
03/29/2012,13:38:01,192.26,1.327405,1.327525,1.32739,1.327605
03/29/2012,13:39:01,202.92,1.32753,1.32752,1.32751,1.32773
03/29/2012,13:40:01,273.61,1.32753,1.327425,1.327055,1.327535
03/29/2012,13:41:01,361.43,1.327435,1.327425,1.32705,1.32753
03/29/2012,13:42:01,306.43,1.32742,1.32746,1.32731,1.327565
03/29/2012,13:43:01,166.45,1.3275,1.32763,1.32746,1.32767
03/29/2012,13:44:01,255.93,1.327635,1.32774,1.32763,1.327825
03/29/2012,13:45:01,268.88,1.32775,1.327835,1.327645,1.32794
03/29/2012,13:46:01,244.3,1.32783,1.32789,1.32782,1.328065
03/29/2012,13:47:01,254.58,1.327895,1.32824,1.327895,1.328285
03/29/2012,13:48:01,294.58,1.328265,1.32815,1.328115,1.32834
03/29/2012,13:49:01,308.28,1.32815,1.32804,1.327985,1.328425
03/29/2012,13:50:01,255.21,1.32805,1.32806,1.3279,1.328165
03/29/2012,13:51:01,214.2,1.328075,1.328065,1.328045,1.3283
03/29/2012,13:52:01,299.61,1.328065,1.327735,1.32764,1.328075
03/29/2012,13:53:01,263.34,1.327745,1.328025,1.327715,1.32804
03/29/2012,13:54:01,273.92,1.328005,1.32841,1.32793,1.328445
03/29/2012,13:55:01,304.36,1.3284,1.328015,1.32799,1.328445
03/29/2012,13:56:01,374.91,1.328045,1.32779,1.32764,1.328145
03/29/2012,13:57:01,358.46,1.32779,1.327365,1.327355,1.328035
03/29/2012,13:58:01,361.03,1.32737,1.327535,1.32716,1.327635
03/29/2012,13:59:01,348.25,1.32758,1.32792,1.327545,1.328105
03/29/2012,14:00:01,337.17,1.327935,1.32824,1.32783,1.328355
03/29/2012,14:01:01,412.74,1.328235,1.327545,1.32728,1.328375
03/29/2012,14:02:01,344.72,1.32754,1.327195,1.32696,1.327545
03/29/2012,14:03:01,294.48,1.327245,1.327335,1.327165,1.327435
03/29/2012,14:04:01,270.36,1.327335,1.32766,1.3272,1.32776
03/29/2012,14:05:01,221.45,1.327675,1.32767,1.327565,1.32778
03/29/2012,14:06:01,261.85,1.32767,1.32778,1.327645,1.327875
03/29/2012,14:07:01,266.9,1.32778,1.328085,1.32774,1.328285
03/29/2012,14:08:01,265.62,1.32817,1.328105,1.32802,1.32833
03/29/2012,14:09:01,233.61,1.328095,1.327965,1.327845,1.32816
03/29/2012,14:10:01,241.67,1.32796,1.327635,1.327635,1.32796
03/29/2012,14:11:01,255.11,1.32764,1.327435,1.327435,1.327735
03/29/2012,14:12:01,297.82,1.32748,1.32755,1.327435,1.32766
03/29/2012,14:13:01,299.61,1.327555,1.32756,1.32754,1.327725
03/29/2012,14:14:01,227.54,1.327555,1.327645,1.32745,1.32767
03/29/2012,14:15:01,185.79,1.32765,1.32792,1.32758,1.327975
03/29/2012,14:16:01,312.1,1.32791,1.32773,1.32773,1.32817
03/29/2012,14:17:01,325.14,1.32774,1.327985,1.327695,1.328035
03/29/2012,14:18:01,295.45,1.32798,1.327815,1.32773,1.32817
03/29/2012,14:19:01,261.33,1.3278,1.327045,1.327015,1.3278
03/29/2012,14:20:01,311.42,1.327045,1.327345,1.32676,1.327385
03/29/2012,14:21:01,262.26,1.32735,1.327565,1.32734,1.327655
03/29/2012,14:22:01,256.99,1.32756,1.327545,1.327445,1.327755
03/29/2012,14:23:01,266.44,1.32754,1.32754,1.32726,1.327625
03/29/2012,14:24:01,236.07,1.32753,1.3273,1.327225,1.327605
03/29/2012,14:25:01,245.1,1.32731,1.32724,1.327195,1.32736
03/29/2012,14:26:01,231.24,1.327215,1.32683,1.326735,1.327245
03/29/2012,14:27:01,382.05,1.32683,1.32633,1.326205,1.32699
03/29/2012,14:28:01,369.19,1.32638,1.326475,1.32626,1.32654
03/29/2012,14:29:01,253.82,1.32646,1.326545,1.326365,1.32673
03/29/2012,14:30:01,260.53,1.32654,1.32663,1.32642,1.32671
03/29/2012,14:31:01,266.1,1.326605,1.326875,1.326595,1.32691
03/29/2012,14:32:01,245.8,1.326885,1.32678,1.32674,1.327045
03/29/2012,14:33:01,289.56,1.32677,1.32661,1.326585,1.326785
03/29/2012,14:34:01,370.14,1.32662,1.326475,1.32613,1.32663
03/29/2012,14:35:01,374.01,1.326455,1.32615,1.325835,1.326455
03/29/2012,14:36:01,312.16,1.32615,1.32578,1.32569,1.32615
03/29/2012,14:37:01,355.91,1.325785,1.32584,1.32542,1.325875
03/29/2012,14:38:01,306.15,1.325815,1.32584,1.325725,1.32601
03/29/2012,14:39:01,263.68,1.32585,1.325575,1.325555,1.325865
03/29/2012,14:40:01,273.94,1.325585,1.32568,1.32545,1.32578
03/29/2012,14:41:01,313.64,1.325685,1.326075,1.325665,1.326235
03/29/2012,14:42:01,317.68,1.32605,1.32636,1.32605,1.32646
03/29/2012,14:43:01,262.02,1.32636,1.32643,1.326355,1.326535
03/29/2012,14:44:01,319.99,1.32639,1.326495,1.32622,1.32657
03/29/2012,14:45:01,292.78,1.326515,1.326245,1.326235,1.32655
03/29/2012,14:46:01,190.95,1.32624,1.32635,1.326045,1.32635
03/29/2012,14:47:01,314.2,1.326315,1.32674,1.326195,1.32677
03/29/2012,14:48:01,286.53,1.32674,1.326935,1.32674,1.326995
03/29/2012,14:49:01,274.85,1.326935,1.327055,1.326875,1.32712
03/29/2012,14:50:01,278.49,1.32707,1.3267,1.326685,1.327075
03/29/2012,14:51:01,251.06,1.32671,1.326675,1.32666,1.326855
03/29/2012,14:52:01,160.49,1.326675,1.32665,1.32653,1.32669
03/29/2012,14:53:01,242.02,1.32664,1.326575,1.32627,1.32665
03/29/2012,14:54:01,268.67,1.32656,1.326795,1.32656,1.326865
03/29/2012,14:55:01,229.71,1.32681,1.32707,1.32669,1.32717
03/29/2012,14:56:01,263.34,1.327085,1.327255,1.32707,1.32728
03/29/2012,14:57:01,221.53,1.32724,1.327335,1.32723,1.32746
03/29/2012,14:58:01,275.2,1.32732,1.32763,1.327195,1.32764
03/29/2012,14:59:01,300.46,1.32763,1.327785,1.327615,1.32782
03/29/2012,15:00:01,284.33,1.32778,1.32742,1.32741,1.32778
03/29/2012,15:01:01,196.39,1.327395,1.32751,1.327345,1.32754
03/29/2012,15:02:01,177.63,1.32754,1.327455,1.32737,1.32754
03/29/2012,15:03:01,232.57,1.32746,1.327455,1.32743,1.327585
03/29/2012,15:04:01,198.5,1.32743,1.32746,1.32734,1.32761
03/29/2012,15:05:01,308.03,1.32746,1.327555,1.327355,1.32756
03/29/2012,15:06:01,230.79,1.327545,1.32742,1.32742,1.32757
03/29/2012,15:07:01,178.34,1.327415,1.327725,1.32741,1.327725
03/29/2012,15:08:01,292.73,1.32775,1.328065,1.32775,1.328285
